Nom	FreqN	SourceN	BigramN	Score_etym	ClSem_p	ClSem_h	ClSem_c	ClSem_a	Score_p	Score_h	Score_c	Score_a	SyllN	AccSyllN	AccZal	ClFlex	ClFlexZal	Genre	AllomV	AllomC	Segment	Adjectif	Context	FreqA	Radical	DPhoR	SuffDerA
лиссабон	1815	autre	#л ли ис сс са аб бо он н#	-2.1511802524335253	p	0	0	0	0.6076679840667016	0.299401844166903	0.2641469070593956	0.2210161315084677	3	d	a	I	1	m	0	0	0	лиссабонский		748	лиссабон	cDent	sk
гендер	57	autre	#г ге ен нд де ер р#	-2.4178596501684355	0	0	0	a	0.199139925035026	0.3254909274389731	0.302245547536775	0.4029064724427017	2	ad	a	I	1	m	0	0	0	гендерный		747	гендер	cDent	n
торец	1622	autre	#т то ор ре ец ц#	-0.3713708295893033	0	0	c	0	0.156714258487292	0.2273703278044364	0.5720701979108483	0.409280118384833	2	d	b	I	5	m	1	0	0	торцовый		746	торц	cDent	Ov
иезуит	2058	autre	#и ие ез зу уи ит т#	-0.2767296623762137	0	h	0	0	0.4078742067775672	0.5751787647372697	0.3105896305105715	0.2964703873040779	4	d	a	I	1	m	0	0	0	иезуитский		742	иезуит	cDent	sk
тифлис	3210	autre	#т ти иф фл ли ис с#	-1.8258947282070968	p	0	0	0	0.6335732195066575	0.3301304096820059	0.3091424294311596	0.2440919185540976	2	d	a	I	1	m	0	0	0	тифлисский		739	тифлис	cDent	sk
анод	863	autre	#а ан но од д#	-0.7815480663161193	0	0	c	0	0.156226624739588	0.2400224678679786	0.5751741441763427	0.4244117864684861	2	d	a	I	1	m	0	0	0	анодный		738	анод	cDent	n
беловеж	24	slave	#б бе ел ло ов ве еж ж#	0.6396767743483395	p	0	0	0	0.4924215349541597	0.2743716853048262	0.3189719642937644	0.2265249023195361	3	d	a	I	4	m	0	0	0	беловежский		737	беловеж	cAlv	sk
фонарь	15485	autre	#ф фо он на ар рь ь#	-1.9381776464569809	0	0	c	0	0.2031333425184738	0.331289982533679	0.5911161976905138	0.3839572409655495	2	d	b	I	2	m	0	0	0	фонарный		737	фонар	cDent	n
королек	690	autre	#к ко ор ро ол ле ек к#	-0.9913472168666746	0	h	0	0	0.2244159159228907	0.6585775413776027	0.3764798720035124	0.2602790691321126	3	d	b	I	3	m	1	0	0	корольковый		735	корольк	cVel	Ov
тротил	964	autre	#т тр ро от ти ил л#	-0.989731121044402	0	0	c	0	0.1851908524207845	0.2247111677609424	0.55313369789866	0.4124681436290427	2	d	a	I	1	m	0	0	0	тротиловый		735	тротил	cDent	Ov
техас	1889	autre	#т те ех ха ас с#	-0.5696505052335227	p	0	0	0	0.7679339651589882	0.302412095743015	0.3080392975297487	0.2513674362166977	2	d	a	I	1	m	0	0	0	техасский		734	техас	cDent	sk
грибок	1628	slave	#г гр ри иб бо ок к#	-0.421413599643792	0	0	c	0	0.1853787218654826	0.4909831522860948	0.6186173125538881	0.4194575004344968	2	d	b	I	3	m	1	0	0	грибковый		733	грибк	cVel	Ov
равнина	6621	slave	#р ра ав вн ни ин на а#	2.522759965405928	0	0	c	0	0.3635445971493544	0.2819114066741527	0.605610446039788	0.3793087929278266	3	ad	a	II	1	f	0	0	0	равнинный		733	равнин	cDent	n
рельс	8098	autre	#р ре ел ль ьс с#	-0.6599080139811042	0	0	c	0	0.214902643980669	0.3203578407446983	0.6085935362686469	0.3758688181987527	1	d	a	I	1	m	0	0	0	рельсовый		731	рельс	cDent	Ov
звенигород	787	slave	#з зв ве ен ни иг го ор ро од д#	1.899056143839357	p	0	0	0	0.6138990061936743	0.2477716554002532	0.331232208580865	0.2499472108411524	4	aad	a	I	1	m	0	0	0	звенигородский		728	звенигород	cDent	sk
симбирск	1019	autre	#с си им мб би ир рс ск к#	0.0055305570899918	p	0	0	0	0.6818040911669663	0.3097727975050304	0.3775946822687741	0.2727281637609871	2	d	a	I	3	m	0	0	inf	симбирский		727	симбирск	cVel	sk
число	245978	slave	#ч чи ис сл ло о#	1.2433949992757427	0	0	c	0	0.116139849764534	0.2617320730427467	0.360545756460696	0.4186850448330941	2	d	d	I	1	n	1	0	0	числовой		727	числ	cDent	Ov
вьюк	921	autre	#в вь ью юк к#	1.2074699316161572	0	0	c	0	0.2921877915713652	0.4301757405273524	0.5596056460962279	0.3421837360173029	1	d	a	I	3	m	0	palat	0	вьючный		726	вьюч	cAlv	n
статус	31458	autre	#с ст та ат ту ус с#	-0.7581856796311032	0	0	0	a	0.1834004774038867	0.2088306110480724	0.2679488566874609	0.4395587928325925	2	ad	a	I	1	m	0	0	0	статусный		726	статус	cDent	n
мичуринск	148	slave	#м ми ич чу ур ри ин нс ск к#	-1.957106148976768	p	0	0	0	0.6142763259992622	0.2546584416102213	0.283938117716742	0.1930391623391344	3	ad	a	I	3	m	0	0	inf	мичуринский		724	мичурин	cDent	sk
родник	2909	slave	#р ро од дн ни ик к#	1.64830784515568	0	0	c	0	0.3895825513133392	0.2728407901707481	0.6195445512159288	0.3308640339615944	2	d	b	I	3	m	0	0	0	родниковый		723	родник	cVel	Ov
сигарета	15346	autre	#с си иг га ар ре ет та а#	0.290779422785983	0	0	c	0	0.1908346601910945	0.2917989987343632	0.6775193139877651	0.3607158399783202	4	ad	a	II	1	f	0	0	0	сигаретный		723	сигарет	cDent	n
барнаул	3032	autre	#б ба ар рн на ау ул л#	-1.161678213906056	p	0	0	0	0.7572319896953597	0.2284833727597723	0.2845931955718999	0.2614081155437143	3	d	a	I	1	m	0	mouil	0	барнаульский		722	барнаул	cDent	sk
смета	4034	slave	#с см ме ет та а#	1.4948430820601315	0	0	0	a	0.1507493876645056	0.2258664712589106	0.3517088716784119	0.4346143501042194	2	ad	a	II	1	f	0	0	0	сметный		721	смет	cDent	n
палтус	669	autre	#п па ал лт ту ус с#	0.3043647743484902	0	h	0	0	0.2906179283549507	0.6810025830237555	0.5160964222788599	0.2938550604288298	2	ad	a	I	1	m	0	0	0	палтусовый		720	палтус	cDent	Ov
сценарий	10361	autre	#с сц це ен на ар ри ий й#	-0.2448368383996202	0	0	c	0	0.4005642030204702	0.3777721530336021	0.5386519935071965	0.4863231534086784	3	ad	a	I	7	m	0	0	supp	сценарный		717	сценар	cDent	n
лубок	545	slave	#л лу уб бо ок к#	0.8514000529255956	0	0	c	0	0.2674653240664938	0.2813527033962741	0.4670989238096086	0.4169581719981653	2	d	b	I	3	m	1	palat	0	лубочный		711	лубоч	cAlv	n
импульс	6582	autre	#и им мп пу ул ль ьс с#	-1.1571796350278891	0	0	0	a	0.1673385847204265	0.2927632182055294	0.5190961979912333	0.5518476734126052	2	ad	a	I	1	m	0	0	0	импульсный		704	импульс	cDent	n
очко	50527	slave	#о оч чк ко о#	1.5770342076707655	0	0	0	a	0.2689198991645849	0.3674278898630649	0.4221563821097517	0.5246438366092049	2	d	b	I	3	n	1	0	0	очковый		704	очк	cVel	Ov
паровоз	6196	slave	#п па ар ро ов во оз з#	1.1058795957865677	0	0	c	0	0.2062643228702321	0.3014373922193514	0.6369500055686311	0.3316305361331085	3	d	a	I	1	m	0	0	0	паровозный		704	паровоз	cDent	n
реформатор	3099	autre	#р ре еф фо ор рм ма ат то ор р#	-2.552273957632808	0	h	0	0	0.3963107521666806	0.5106631626603505	0.2364905179568328	0.3549476104775223	4	ad	a	I	1	m	0	0	0	реформаторский		704	реформатор	cDent	sk
карета	11406	autre	#к ка ар ре ет та а#	0.884775779525881	0	0	c	0	0.2943877314343552	0.3853455901472997	0.5141710671770177	0.2883290226147127	3	ad	a	II	1	f	0	0	0	каретный		703	карет	cDent	n
сантиметр	53306	autre	#с са ан нт ти им ме ет тр р#	-2.697471606023448	0	0	0	a	0.1309995713834476	0.2679384901463725	0.4151346580466562	0.60189964415998	3	d	a	I	1	m	0	0	0	сантиметровый		703	сантиметр	cDent	Ov
декрет	3252	autre	#д де ек кр ре ет т#	-1.9252791510602991	0	0	0	a	0.2152126568588359	0.2336167272310356	0.3177358932389772	0.5585338841335931	2	d	a	I	1	m	0	0	0	декретный		702	декрет	cDent	n
детектор	2537	autre	#д де ет те ек кт то ор р#	-2.8971835794374456	0	0	c	0	0.2821776783363949	0.3847202209459899	0.5873276362799309	0.46499005040777	3	ad	a	I	1	m	0	0	0	детекторный		702	детектор	cDent	n
удмуртия	1634	slave	#у уд дм му ур рт ти ия я#	-2.412028851881132	p	0	0	0	0.4977754277514321	0.2660873800781363	0.228762498693787	0.2092952228406586	4	aad	a	II	7	f	0	mouil	supp	удмуртский		702	удмурт	cDent	sk
колонна	18495	autre	#к ко ол ло он нн на а#	0.6714179549941162	0	0	c	0	0.2578855043407366	0.397526708487245	0.5584118575591877	0.3784655272158128	3	ad	a	II	1	f	0	0	0	колонный		701	колон	cDent	n
редактор	23925	autre	#р ре ед да ак кт то ор р#	-1.5792075928866731	0	h	0	0	0.2092040372062834	0.4448517701757322	0.3090755257358171	0.2635639099742635	3	ad	a	I	1	m	0	0	0	редакторский		697	редактор	cDent	sk
диктатор	3585	autre	#д ди ик кт та ат то ор р#	-3.132389491617242	0	h	0	0	0.4073520004008543	0.4967223160206025	0.2861628662108918	0.3625492949365607	3	ad	a	I	1	m	0	0	0	диктаторский		696	диктатор	cDent	sk
огул	11	slave	#о ог гу ул л#	0.425853758199368	0	0	0	a	0.206449688789214	0.2739749054287638	0.1860136721004854	0.2620629379519129	2	d	a	I	1	m	0	mouil	0	огульный		692	огул	cDent	n
орган	121871	autre	#о ор рг га ан н#	-0.5506508501487462	0	0	c	0	0.1983289714820996	0.2901127538419696	0.401374086233201	0.4256990605427191	2	ad	a	I	1	m	0	0	0	органный		692	орган	cDent	n
стоимость	87121	slave	#с ст то ои им мо ос ст ть ь#	-0.7228197971361152	0	0	0	a	0.1475289062357524	0.2893743100409445	0.3870504412551456	0.6027039766163381	3	aad	a	III	8	f	0	mouil	0	стоимостный		692	стоимост	cDent	n
кузбасс	5059	slave	#к ку уз зб ба ас сс с#	-0.8460352167946635	p	0	0	0	0.5684221464685932	0.2562767676344485	0.3581653439188665	0.3116108115969158	2	d	a	I	1	m	0	0	inf	кузбасский		691	кузбасс	cDent	sk
исландия	2074	autre	#и ис сл ла ан нд ди ия я#	-3.329830490418503	p	0	0	0	0.5461265782297959	0.3476060754713055	0.2849670913935495	0.2218992419876996	4	aad	a	II	7	f	0	mouil	supp	исландский		690	исланд	cDent	sk
царицыно	2191	autre	#ц ца ар ри иц цы ын но о#	-0.0420895950209437	p	0	0	0	0.4795629594987476	0.1732939279403825	0.3380176921019027	0.213230630919789	4	aad	0	I	0	n	0	0	supp	царицынский		690	царицын	cDent	sk
лодка	34012	slave	#л ло од дк ка а#	3.790208965306089	0	0	c	0	0.3700016303678699	0.4165624448003342	0.7112909220661063	0.4278091766617395	2	ad	a	II	3	f	1	palat	0	лодочный		689	лодоч	cAlv	n
гавайи	640	autre	#г га ав ва ай йи и#	-0.5137820738194986	p	0	0	0	0.5949255393700468	0.29028101302608	0.315250295301279	0.2538378059678071	3	ad	a	I	6	m	0	0	0	гавайский		688	гаваj	cAlv	sk
дунай	4423	autre	#д ду ун на ай й#	-0.0620036538255388	p	0	0	0	0.557816525299909	0.4106129624257483	0.3812815038889471	0.3084564239782663	2	d	a	I	6	m	0	0	0	дунайский		686	дунаj	cAlv	sk
модуль	4398	autre	#м мо од ду ул ль ь#	-0.504564786477486	0	0	0	a	0.2573349314999072	0.4320439056456768	0.5689105610355666	0.5039384916243577	2	ad	a	I	2	m	0	0	0	модульный		686	модул	cDent	n
рейд	6332	autre	#р ре ей йд д#	-0.1515843968011263	0	0	0	a	0.3738896311746204	0.3445039200040882	0.4746350031465502	0.5510927109629227	1	d	a	I	1	m	0	0	0	рейдовый		684	рейд	cDent	Ov
ажиотаж	4571	autre	#а аж жи ио от та аж ж#	-1.2306298866547367	0	0	0	a	0.1973812272190545	0.248193170692354	0.3154690158114866	0.4855194543269019	4	d	a	I	4	m	0	0	0	ажиотажный		681	ажиотаж	cAlv	n
тигр	9404	autre	#т ти иг гр р#	-1.4024390407750151	0	h	0	0	0.2912709422925323	0.6914903544165598	0.3745399463914915	0.289132336347228	1	d	a	I	1	m	0	0	0	тигровый		678	тигр	cDent	Ov
гусеница	2583	slave	#г гу ус се ен ни иц ца а#	3.4528750399594426	0	h	0	0	0.1388125464206984	0.4823197953148401	0.4754867839007665	0.3215682654890194	4	aaad	a	II	5	f	0	palat	0	гусеничный		677	гусенич	cAlv	n
инсайдер	280	autre	#и ин нс са ай йд де ер р#	-3.1375985076058504	0	h	0	0	0.2621060734270533	0.412036583104396	0.3562794525279062	0.3508664571707158	3	ad	a	I	1	m	0	0	0	инсайдерский		674	инсайдер	cDent	sk
осколок	8189	slave	#о ос ск ко ол ло ок к#	1.2181065765622825	0	0	c	0	0.193673191152737	0.2799560847624147	0.5506563271921681	0.4192243945864449	3	ad	a	I	3	m	1	palat	0	осколочный		674	осколоч	cAlv	n
габарит	2259	autre	#г га аб ба ар ри ит т#	-3.4154727875660025	0	0	0	a	0.1543141202015462	0.2636450091831375	0.438832417227127	0.4817746250788245	3	d	a	I	1	m	0	0	0	габаритный		673	габарит	cDent	n
фон	42191	autre	#ф фо он н#	-1.9915816000815256	0	0	0	a	0.1392254463945707	0.2488148535351423	0.451206153230492	0.4867731639309219	1	d	a	I	1	m	0	0	0	фоновый		673	фон	cDent	Ov
версаль	988	autre	#в ве ер рс са ал ль ь#	-1.133053154798807	p	0	0	0	0.6193722374744018	0.3763850209384158	0.3687594600483378	0.3481313773330553	2	d	a	I	2	m	0	0	0	версальский		672	версал	cDent	sk
сумы	925	slave	#с су ум мы ы#	0.4952837523080177	p	0	0	0	0.4990239533347763	0.2120233875750916	0.1838187068590517	0.1884505225599751	2	ad	0	I	0	n	0	0	supp	сумской		670	сум	cLab	sk
ухо	54778	slave	#у ух хо о#	1.0991395368226042	0	0	c	0	0.1833891608828185	0.3310808199587341	0.5952808150101195	0.4036980355605847	2	ad	e	I	3	n	0	palat	0	ушной		670	уш	cAlv	n
теплица	1288	slave	#т те еп пл ли иц ца а#	1.34214641197384	0	0	c	0	0.2113258594421728	0.307230682207173	0.6036013208141804	0.3382361651409584	3	ad	a	II	5	f	0	palat	0	тепличный		669	теплич	cAlv	n
сомали	349	autre	#с со ом ма ал ли и#	-0.9537371757449814	p	0	0	0	0.6516822923997209	0.3620234468962499	0.3218305260844251	0.2642927890101362	3	aaad	0	I	0	n	0	0	ajout	сомалийский		668	сомалиj	cAlv	sk
скала	18853	slave	#с ск ка ал ла а#	3.006644116686332	0	0	c	0	0.3434911382175427	0.3789347703371205	0.6870766477351922	0.4040840610851708	2	ad	a	II	1	f	0	mouil	0	скальный		666	скал	cDent	n
дебитор	127	slave	#д де еб би ит то ор р#	-2.318759862036753	0	h	0	0	0.1649154420668488	0.4447618748665619	0.3668168882488466	0.4325050305553233	3	d	a	I	1	m	0	0	0	дебиторский		665	дебитор	cDent	sk
акант	508	autre	#а ак ка ан нт т#	-2.028559591164375	0	0	c	0	0.1797987197331713	0.2996823662359278	0.4770285018666104	0.2869044083190305	2	d	a	I	1	m	0	0	0	акантовый		663	акант	cDent	Ov
ток	13309	slave	#т то ок к#	0.207253044532671	0	0	0	a	0.1753635897951698	0.2744535854481824	0.5580290318968574	0.5208375668223272	1	d	a	I	3	m	0	0	0	токовый		663	ток	cVel	Ov
компрессор	1296	autre	#к ко ом мп пр ре ес сс со ор р#	-2.0496690742146986	0	0	c	0	0.1467195877083412	0.2935654821041188	0.6634264986390763	0.4697154341511463	3	ad	a	I	1	m	0	0	0	компрессорный		662	компрессор	cDent	n
двойник	4047	slave	#д дв во ой йн ни ик к#	1.33981664399971	0	h	0	0	0.399166705167826	0.5688591617778902	0.4151612900689027	0.438537055810034	2	d	b	I	3	m	0	0	0	двойниковый		660	двойник	cVel	Ov
вексель	5081	autre	#в ве ек кс се ел ль ь#	-0.1124528282512313	0	0	c	0	0.1796725934522236	0.4547044562339965	0.5283890705901604	0.5275432211694671	2	ad	a	I	2	m	0	0	0	вексельный		658	вексел	cDent	n
машинопись	280	autre	#м ма аш ши ин но оп пи ис сь ь#	-1.4860552357642098	0	0	0	a	0.2423946185449038	0.280805705451137	0.4240165812176276	0.3920187871752162	4	aad	a	III	8	f	0	mouil	0	машинописный		658	машинопис	cDent	n
австро-венгрия	973	autre	#а ав вс ст тр ро о- -в ве ен нг гр ри ия я#	-3.795291294871292	p	0	0	0	0.571159867706029	0.3787454406662309	0.2039254958036669	0.3332425689519901	5	aad	a	II	7	f	1	mouil	supp	австро-венгерский		657	австровенгер	cDent	sk
корешок	2458	slave	#к ко ор ре еш шо ок к#	-1.0056424306929448	0	0	c	0	0.1429297588834794	0.302753153574147	0.548037196817142	0.3816329384702077	3	d	b	I	3	m	1	0	0	корешковый		656	корешк	cVel	Ov
парча	1335	autre	#п па ар рч ча а#	2.117661994433824	0	0	c	0	0.2430116917387987	0.3575471538126855	0.6255086549797897	0.3866317722209029	2	d	b	II	4	f	0	0	0	парчовый		656	парч	cAlv	Ov
богема	1129	autre	#б бо ог ге ем ма а#	0.6625614084046763	0	0	0	a	0.3283284360110228	0.5002524385111564	0.38040502462512	0.4754770634618874	3	ad	a	II	1	f	0	0	0	богемный		650	богем	cLab	n
дирижер	5656	autre	#д ди ир ри иж же ер р#	-2.918809054651377	0	h	0	0	0.3125794999542365	0.4774740519789143	0.4136747805044677	0.3459931104740438	3	d	a	I	1	m	0	0	0	дирижерский		650	дирижер	cDent	sk
стереотип	3991	autre	#с ст те ер ре ео от ти ип п#	-1.6114229180809103	0	0	0	a	0.1667449587399522	0.3206317034797383	0.3226503930498984	0.552468912887926	4	d	a	I	1	m	0	0	0	стереотипный		650	стереотип	cLab	n
грош	6140	autre	#г гр ро ош ш#	-0.3763150002590827	0	0	0	a	0.1424551799619109	0.2880067732428125	0.4499224430151844	0.4465589615407289	1	d	b	I	4	m	0	0	0	грошовый		646	грош	cAlv	Ov
